Evaluaciones,Imagen,Numero de coincidencias
465290,images/caucasian_female/CF517.jpg,14 
465290,images/caucasian_female/CF741.jpg,2 
465290,images/caucasian_female/CF671.jpg,17 
465290,images/caucasian_female/CF575.jpg,14 
465290,images/caucasian_female/CF690.jpg,12 
465290,images/caucasian_female/CF602.jpg,12 
465290,images/caucasian_female/CF621.jpg,11 
465290,images/caucasian_female/CF668.jpg,7 
465290,images/caucasian_female/CF688.jpg,18 
465290,images/caucasian_female/CF557.jpg,15 
465290,images/caucasian_female/CF728.jpg,13 
465290,images/caucasian_female/CF731.jpg,12 
465290,images/caucasian_female/CF689.jpg,14 
465290,images/caucasian_female/CF559.jpg,11 
465290,images/caucasian_female/CF546.jpg,14 
465290,images/caucasian_female/CF561.jpg,16 
465290,images/caucasian_female/CF654.jpg,16 
465290,images/caucasian_female/CF556.jpg,12 
465290,images/caucasian_female/CF641.jpg,9 
465290,images/caucasian_female/CF675.jpg,12 
465290,images/caucasian_female/CF721.jpg,12 
465290,images/caucasian_female/CF684.jpg,11 
465290,images/caucasian_female/CF529.jpg,12 
465290,images/caucasian_female/CF724.jpg,14 
465290,images/caucasian_female/CF732.jpg,16 
465290,images/caucasian_female/CF687.jpg,10 
465290,images/caucasian_female/CF632.jpg,16 
465290,images/caucasian_female/CF607.jpg,10 
465290,images/caucasian_female/CF713.jpg,10 
465290,images/caucasian_female/CF667.jpg,15 
465290,images/caucasian_female/CF742.jpg,11 
465290,images/caucasian_female/CF587.jpg,6 
465290,images/caucasian_female/CF510.jpg,12 
465290,images/caucasian_female/CF612.jpg,15 
465290,images/caucasian_female/CF563.jpg,12 
465290,images/caucasian_female/CF717.jpg,18 
465290,images/caucasian_female/CF719.jpg,14 
465290,images/caucasian_female/CF598.jpg,11 
465290,images/caucasian_female/CF711.jpg,10 
465290,images/caucasian_female/CF693.jpg,16 
465290,images/caucasian_female/CF727.jpg,22 
465290,images/caucasian_female/CF610.jpg,12 
465290,images/caucasian_female/CF649.jpg,11 
465290,images/caucasian_female/CF712.jpg,13 
465290,images/caucasian_female/CF637.jpg,10 
465290,images/caucasian_female/CF513.jpg,18 
465290,images/caucasian_female/CF704.jpg,18 
465290,images/caucasian_female/CF629.jpg,10 
465290,images/caucasian_female/CF508.jpg,14 
465290,images/caucasian_female/CF558.jpg,15 
465290,images/caucasian_female/CF537.jpg,12 
465290,images/caucasian_female/CF552.jpg,18 
465290,images/caucasian_female/CF549.jpg,16 
465290,images/caucasian_female/CF651.jpg,17 
465290,images/caucasian_female/CF533.jpg,13 
465290,images/caucasian_female/CF661.jpg,11 
465290,images/caucasian_female/CF740.jpg,12 
465290,images/caucasian_female/CF542.jpg,8 
465290,images/caucasian_female/CF669.jpg,14 
465290,images/caucasian_female/CF564.jpg,10 
465290,images/caucasian_female/CF698.jpg,11 
465290,images/caucasian_female/CF584.jpg,7 
