Evaluaciones,Imagen,Numero de coincidencias
465290,images/caucasian_male/CM750.jpg,14 
465290,images/caucasian_male/CM711.jpg,17 
465290,images/caucasian_male/CM586.jpg,22 
465290,images/caucasian_male/CM582.jpg,8 
465290,images/caucasian_male/CM563.jpg,17 
465290,images/caucasian_male/CM567.jpg,9 
465290,images/caucasian_male/CM686.jpg,17 
465290,images/caucasian_male/CM641.jpg,17 
465290,images/caucasian_male/CM620.jpg,13 
465290,images/caucasian_male/CM655.jpg,11 
465290,images/caucasian_male/CM552.jpg,18 
465290,images/caucasian_male/CM648.jpg,14 
465290,images/caucasian_male/CM562.jpg,11 
465290,images/caucasian_male/CM709.jpg,13 
465290,images/caucasian_male/CM687.jpg,18 
465290,images/caucasian_male/CM591.jpg,15 
465290,images/caucasian_male/CM747.jpg,18 
465290,images/caucasian_male/CM654.jpg,16 
465290,images/caucasian_male/CM542.jpg,12 
465290,images/caucasian_male/CM692.jpg,8 
465290,images/caucasian_male/CM593.jpg,14 
465290,images/caucasian_male/CM576.jpg,23 
465290,images/caucasian_male/CM612.jpg,11 
465290,images/caucasian_male/CM605.jpg,14 
465290,images/caucasian_male/CM581.jpg,14 
465290,images/caucasian_male/CM615.jpg,13 
465290,images/caucasian_male/CM598.jpg,17 
465290,images/caucasian_male/CM717.jpg,11 
465290,images/caucasian_male/CM588.jpg,10 
465290,images/caucasian_male/CM545.jpg,13 
465290,images/caucasian_male/CM584.jpg,14 
465290,images/caucasian_male/CM705.jpg,14 
465290,images/caucasian_male/CM583.jpg,18 
465290,images/caucasian_male/CM682.jpg,11 
465290,images/caucasian_male/CM639.jpg,11 
465290,images/caucasian_male/CM610.jpg,8 
465290,images/caucasian_male/CM701.jpg,13 
465290,images/caucasian_male/CM743.jpg,14 
465290,images/caucasian_male/CM697.jpg,16 
465290,images/caucasian_male/CM679.jpg,10 
465290,images/caucasian_male/CM736.jpg,5 
465290,images/caucasian_male/CM658.jpg,18 
465290,images/caucasian_male/CM688.jpg,14 
465290,images/caucasian_male/CM690.jpg,19 
465290,images/caucasian_male/CM742.jpg,16 
465290,images/caucasian_male/CM723.jpg,15 
465290,images/caucasian_male/CM565.jpg,14 
465290,images/caucasian_male/CM727.jpg,13 
465290,images/caucasian_male/CM643.jpg,14 
465290,images/caucasian_male/CM646.jpg,18 
465290,images/caucasian_male/CM724.jpg,12 
465290,images/caucasian_male/CM633.jpg,12 
465290,images/caucasian_male/CM702.jpg,15 
465290,images/caucasian_male/CM710.jpg,12 
465290,images/caucasian_male/CM599.jpg,10 
465290,images/caucasian_male/CM578.jpg,10 
465290,images/caucasian_male/CM668.jpg,13 
465290,images/caucasian_male/CM712.jpg,11 
465290,images/caucasian_male/CM659.jpg,15 
465290,images/caucasian_male/CM696.jpg,15 
465290,images/caucasian_male/CM749.jpg,15 
465290,images/caucasian_male/CM707.jpg,8 
465290,images/caucasian_male/CM607.jpg,12 
